Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,SalePrice
1049,20,3,100.0,1884,1,2,3,3,0,4,0,11,2,2,0,2,5,4,1960,2006,3,1,6,6,1,75.0,3,1,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,1,4,0,1771,0.0,0.0,1,0,3,1,3,9,2,1,4,1,1960.0,2,2.0,336.0,4,4,2,0,0,0,0,0,0,3,0,4,0,11,2009,8,4,1771,115000.0
931,20,3,73.0,730,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,0,2,16.0,5,0.0,1450.0,1466.0,1,0,1,4,0,1466,0.0,0.0,2,0,3,1,2,7,6,0,5,1,2007.0,0,3.0,610.0,4,4,2,100,18,0,0,0,0,3,4,4,0,7,2009,8,4,1466,201000.0
2350,60,1,112.0,1432,1,2,0,3,0,4,0,21,2,2,0,5,8,5,2007,2007,3,1,14,15,3,0.0,2,4,2,0,3,0,2,745.0,5,0.0,210.0,955.0,1,0,1,4,0,1880,1.0,0.0,2,1,3,1,0,8,6,1,2,1,2007.0,0,3.0,880.0,4,4,2,168,127,0,0,0,0,3,4,4,0,12,2007,6,5,1880,193046.301574659
1592,30,3,67.0,169,1,2,3,0,0,4,0,18,0,2,0,2,5,6,1924,1999,1,1,8,13,1,203.0,3,4,0,3,3,2,4,133.0,5,0.0,974.0,1107.0,1,1,0,0,0,1296,0.0,0.0,2,0,2,1,1,5,6,1,2,5,1979.0,2,1.0,260.0,4,4,2,0,0,36,0,0,0,3,2,4,0,5,2010,8,4,1296,154850.508361878
2506,20,3,71.0,791,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,1,12,13,2,306.0,2,4,2,2,3,0,5,0.0,5,0.0,1643.0,1643.0,1,0,1,4,0,1651,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2007.0,0,3.0,870.0,4,4,2,204,64,0,0,0,0,3,4,4,0,9,2007,6,5,1651,183750.755371907
1273,20,3,0.0,1606,1,2,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,3,1,6,10,1,114.0,3,4,1,3,3,3,1,560.0,3,375.0,0.0,935.0,1,4,1,4,0,935,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1965.0,2,1.0,288.0,4,4,2,180,0,0,0,0,0,3,2,4,0,11,2006,8,4,935,137000.0
1785,30,3,60.0,1041,1,0,3,3,0,4,0,17,2,2,0,2,5,7,1925,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,1054.0,1054.0,1,0,1,4,0,1078,0.0,0.0,1,0,3,1,0,6,6,0,5,5,1987.0,2,1.0,264.0,4,4,0,0,0,0,0,112,0,3,1,4,0,12,2009,8,4,1078,187340.455456083
677,70,4,60.0,895,1,0,3,3,0,4,0,17,2,2,0,5,4,2,1900,1950,1,1,0,12,3,0.0,3,4,0,3,0,3,5,0.0,5,0.0,1095.0,1095.0,2,1,0,4,0,1774,1.0,0.0,2,0,4,2,3,8,3,0,5,0,1920.0,2,3.0,779.0,1,1,0,0,0,90,0,0,0,3,4,4,0,5,2006,8,4,1774,87000.0
2064,20,3,102.0,838,1,2,0,3,0,0,0,12,2,2,0,2,5,6,1953,1953,1,1,8,8,1,84.0,3,4,1,3,3,3,4,500.0,3,196.0,456.0,1152.0,1,4,1,4,0,1152,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1971.0,2,2.0,636.0,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2008,8,4,1152,178817.275675758
857,80,3,0.0,1207,1,2,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,3,0.0,3,4,1,2,1,1,2,505.0,3,435.0,0.0,940.0,1,4,1,4,0,1026,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1981.0,2,2.0,576.0,4,1,2,0,0,34,0,0,0,3,2,4,0,10,2008,8,4,1026,147000.0
248,20,3,75.0,1272,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1954,1954,3,1,13,3,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1367.0,1367.0,1,0,1,4,0,1375,0.0,0.0,1,0,2,1,3,5,6,1,4,1,1954.0,2,2.0,451.0,4,4,2,0,30,0,0,0,0,3,4,4,0,6,2006,8,4,1375,140000.0
1701,60,3,0.0,1345,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1993,1994,1,1,6,6,1,372.0,2,4,2,2,3,3,2,624.0,5,0.0,549.0,1173.0,1,0,1,4,0,2232,1.0,0.0,2,1,3,1,2,8,6,1,4,1,1993.0,1,2.0,623.0,4,4,2,173,165,0,0,0,0,3,4,4,0,10,2009,8,4,2232,188007.94241481
1399,50,3,60.0,367,1,2,3,3,0,4,0,12,2,2,0,0,5,4,1950,1982,1,1,12,14,3,0.0,3,4,1,3,3,3,4,180.0,1,352.0,676.0,1208.0,1,2,1,0,0,1904,1.0,0.0,1,1,3,1,3,7,2,0,5,1,1950.0,2,1.0,240.0,4,4,2,0,0,168,0,0,0,3,0,4,0,5,2009,8,4,1904,138000.0
1991,120,3,55.0,382,1,2,0,3,0,4,0,16,2,2,4,2,7,6,2007,2008,1,1,12,13,2,176.0,2,4,2,2,3,3,2,876.0,5,0.0,474.0,1350.0,1,0,1,4,0,1358,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2008.0,1,2.0,484.0,4,4,2,192,26,0,0,0,0,3,4,4,0,11,2008,6,5,1358,168092.975480832
2701,60,3,0.0,754,1,2,0,3,0,4,0,20,5,2,0,5,6,5,1994,1994,1,1,12,13,3,0.0,3,4,2,2,3,3,0,274.0,5,0.0,362.0,636.0,1,0,1,4,0,1320,0.0,0.0,2,1,3,1,2,6,6,0,5,1,1994.0,0,2.0,472.0,4,4,2,0,40,0,0,0,0,3,4,4,0,7,2006,8,4,1320,182125.729127024
348,20,3,0.0,1826,1,2,0,3,0,4,0,12,2,2,0,2,6,5,1960,1960,1,1,13,14,1,30.0,3,4,1,3,3,3,1,1270.0,5,0.0,208.0,1478.0,1,0,1,0,0,1478,1.0,0.0,2,0,3,1,3,6,6,2,2,1,1960.0,2,2.0,498.0,4,4,2,0,40,0,0,0,0,3,4,4,0,12,2009,8,4,1478,157500.0
2501,20,3,58.0,819,1,2,3,3,0,4,0,7,2,2,0,2,5,6,1951,1951,1,1,13,14,3,0.0,3,4,1,1,3,3,0,557.0,5,0.0,785.0,1342.0,1,0,1,4,0,1342,1.0,0.0,1,0,4,1,3,7,6,0,5,5,1951.0,2,1.0,256.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2007,8,4,1342,191702.912573325
2505,60,3,75.0,828,1,2,3,3,0,4,0,20,2,2,0,5,7,5,1994,2001,1,1,12,13,3,0.0,2,2,2,2,1,3,2,497.0,5,0.0,282.0,779.0,1,0,1,4,0,1958,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1994.0,1,2.0,499.0,4,4,2,202,93,0,0,0,0,3,4,4,0,7,2007,1,4,1958,181814.527595192
2216,50,4,75.0,751,1,2,3,3,0,4,0,9,2,2,0,0,5,5,1958,1958,1,1,14,15,1,162.0,3,4,1,3,3,3,0,330.0,5,0.0,821.0,1151.0,1,2,1,0,0,1955,0.0,0.0,2,0,4,1,3,7,6,0,5,1,1958.0,0,1.0,356.0,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2008,8,4,1955,186939.507215101
656,160,4,21.0,13,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,7,1,381.0,3,4,1,3,3,3,5,0.0,5,0.0,525.0,525.0,1,4,1,4,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1971.0,2,1.0,264.0,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2010,8,3,1092,88000.0
1129,60,3,59.0,1362,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,3,0.0,2,4,2,2,3,0,5,0.0,5,0.0,847.0,847.0,1,0,1,4,0,1959,0.0,0.0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2.0,434.0,4,4,2,100,48,0,0,0,0,3,4,4,0,7,2007,8,4,1959,215000.0
1953,20,3,90.0,1554,1,2,3,3,0,0,0,14,2,2,0,2,6,5,1976,1976,3,1,6,6,1,621.0,3,4,2,2,3,3,0,890.0,4,48.0,273.0,1211.0,1,4,1,4,0,1211,1.0,0.0,2,0,3,1,2,6,6,1,3,1,1976.0,0,2.0,461.0,4,4,2,0,0,0,174,0,0,3,2,4,0,11,2008,8,4,1211,192718.532696106
2554,90,3,52.0,683,1,2,3,3,0,4,0,7,2,2,2,2,5,6,1946,1950,1,1,9,10,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1195.0,1195.0,1,4,0,4,0,1195,0.0,0.0,2,0,4,2,3,8,6,0,5,6,0.0,3,0.0,0.0,5,5,0,118,0,0,0,0,0,3,1,4,0,7,2007,8,0,1195,193956.817564124
2518,20,3,70.0,1792,1,2,1,2,0,4,1,5,2,2,0,2,5,5,1996,1996,1,1,12,13,3,0.0,3,4,2,2,3,3,0,549.0,5,0.0,548.0,1097.0,1,0,1,4,0,1097,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1996.0,2,1.0,242.0,4,4,2,306,0,0,0,0,0,3,0,4,0,7,2007,8,4,1097,196070.997393789
1230,80,3,70.0,498,1,2,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,3,0.0,3,4,1,3,3,3,0,666.0,5,0.0,409.0,1075.0,1,2,1,4,0,1507,0.0,0.0,2,0,4,1,3,7,0,0,5,2,1960.0,2,1.0,404.0,4,4,2,0,0,0,0,0,0,3,1,4,0,8,2008,8,4,1507,127000.0
2038,160,1,36.0,115,1,1,0,3,0,4,0,21,2,2,4,5,10,5,1998,1999,1,1,3,8,3,0.0,0,4,2,2,3,2,1,128.0,2,842.0,0.0,970.0,1,0,1,4,0,2393,1.0,0.0,2,1,2,1,0,7,6,1,4,1,1998.0,0,2.0,846.0,4,4,2,0,90,0,0,94,0,3,4,4,0,2,2008,8,4,2393,151556.01403002
786,20,3,0.0,940,1,2,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,3,0.0,3,4,1,3,3,3,4,251.0,3,630.0,491.0,1372.0,1,4,1,4,0,1342,0.0,0.0,2,0,3,1,3,7,6,1,2,1,1967.0,2,2.0,457.0,4,4,2,0,0,0,0,197,0,3,4,4,0,9,2009,8,4,1342,161500.0
1719,60,3,96.0,1132,1,2,0,3,0,0,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,2,4,2,2,3,1,5,0.0,5,0.0,835.0,835.0,1,0,1,4,0,1812,0.0,0.0,2,1,3,1,2,8,6,0,5,3,2004.0,1,2.0,478.0,4,4,2,146,91,0,0,0,0,3,4,4,0,1,2009,8,4,1812,175969.91662932
446,20,3,73.0,955,1,2,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1436.0,1436.0,1,1,1,4,0,1689,0.0,0.0,1,0,3,1,3,7,6,1,2,1,1956.0,2,2.0,480.0,4,4,2,0,0,0,0,0,0,3,2,4,0,11,2009,0,4,1689,127500.0
618,45,3,59.0,371,1,2,3,1,0,0,1,12,0,2,0,1,6,6,1954,1954,1,1,8,8,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,832.0,832.0,1,2,1,4,0,832,0.0,0.0,1,0,2,1,2,4,6,0,5,5,1962.0,2,2.0,528.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2008,8,4,832,105500.0
1134,60,3,80.0,948,1,2,0,3,0,4,0,20,2,2,0,5,8,5,1995,1995,1,1,12,13,3,0.0,2,4,2,2,3,3,2,584.0,5,0.0,544.0,1128.0,1,0,1,4,0,2020,0.0,0.0,2,1,3,1,2,8,6,1,4,1,1995.0,1,2.0,466.0,4,4,2,0,155,0,0,0,0,3,4,4,0,6,2009,8,4,2020,239500.0
2796,30,3,50.0,1340,1,1,1,3,0,4,0,3,2,2,0,2,5,5,1925,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,816.0,816.0,1,4,1,0,0,816,0.0,0.0,1,0,2,1,3,4,6,0,5,5,1925.0,2,1.0,210.0,1,1,0,168,0,112,0,0,0,3,4,4,0,7,2006,8,4,816,174071.054808518
1382,20,3,0.0,1536,1,2,0,3,0,0,0,12,2,2,0,2,6,7,1970,1970,1,1,3,10,3,0.0,3,4,1,3,3,2,1,865.0,5,0.0,340.0,1205.0,1,0,1,4,0,2117,0.0,0.0,2,1,4,1,3,7,6,2,2,1,1970.0,0,2.0,550.0,4,4,2,0,42,0,0,0,0,3,4,4,0,5,2008,8,4,2117,237500.0
942,60,3,0.0,686,1,2,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,1,12,13,1,298.0,2,4,2,2,3,3,0,772.0,5,0.0,220.0,992.0,1,0,1,4,0,2060,1.0,0.0,2,1,3,1,2,8,6,1,4,3,1999.0,1,2.0,390.0,4,4,2,0,0,0,168,0,0,3,0,4,0,6,2009,8,4,2060,214000.0
1462,20,3,81.0,1671,1,2,0,3,0,0,0,12,2,2,0,2,6,6,1958,1958,3,1,13,14,1,108.0,3,4,1,3,3,3,0,923.0,5,0.0,406.0,1329.0,1,4,1,4,0,1329,0.0,0.0,1,1,3,1,2,6,6,0,5,1,1958.0,2,1.0,312.0,4,4,2,393,36,0,0,0,0,3,4,0,12500,6,2010,8,4,1329,187758.393988768
2482,190,3,70.0,614,1,2,3,3,0,3,0,19,1,2,1,2,5,6,1971,1990,1,1,6,6,3,0.0,3,4,1,2,3,0,2,748.0,5,0.0,20.0,768.0,1,2,1,4,0,868,1.0,0.0,1,0,2,1,3,6,6,0,5,5,1989.0,2,2.0,576.0,4,4,2,138,0,0,0,0,0,3,0,4,0,5,2007,8,4,868,164573.372223048
548,85,3,54.0,374,1,2,3,3,0,4,0,11,2,2,0,6,5,7,1970,1970,1,1,12,13,3,0.0,3,2,1,2,3,0,0,619.0,5,0.0,149.0,768.0,1,0,1,4,0,768,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1987.0,2,2.0,624.0,4,4,2,104,0,0,0,0,0,3,4,4,0,4,2007,8,4,768,129500.0
1656,160,3,24.0,41,1,2,3,3,0,4,0,13,2,2,3,5,6,5,1977,1977,1,1,9,2,3,0.0,3,4,1,2,3,3,0,389.0,5,0.0,466.0,855.0,1,4,1,4,0,1456,0.0,0.0,2,1,3,1,3,6,6,1,4,1,1977.0,2,2.0,440.0,4,4,2,0,28,0,0,0,0,3,4,4,0,5,2009,8,4,1456,164096.097354123
1407,85,3,70.0,618,1,2,3,3,0,0,0,5,2,2,0,6,5,7,1972,2007,1,1,6,15,3,0.0,3,4,1,2,3,0,2,656.0,5,0.0,112.0,768.0,1,4,1,4,0,768,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1988.0,2,2.0,396.0,4,4,2,58,0,0,0,0,0,3,2,4,0,3,2009,8,4,768,133000.0
264,50,4,50.0,208,1,2,3,3,0,0,0,17,2,2,0,0,5,7,1929,2001,1,1,13,14,3,0.0,3,4,0,3,3,3,3,234.0,0,692.0,0.0,926.0,1,4,1,4,390,1316,1.0,0.0,1,0,3,1,3,6,6,0,5,5,1974.0,2,2.0,484.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,926,130000.0
2299,60,3,99.0,1555,1,2,0,3,0,4,0,16,2,2,0,5,8,5,2004,2004,1,1,12,13,1,502.0,2,4,2,2,3,0,5,0.0,5,0.0,1706.0,1706.0,1,0,1,4,0,2956,0.0,0.0,2,1,5,1,0,11,6,1,0,3,2004.0,1,3.0,916.0,4,4,2,194,50,0,0,0,0,3,4,4,0,8,2007,8,4,2956,216855.260149095
1695,80,3,62.0,465,1,2,3,3,0,4,0,8,2,2,0,7,7,5,1999,2000,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,384.0,384.0,1,0,1,4,0,1430,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1999.0,1,2.0,400.0,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2009,8,4,1430,172515.687368714
354,30,4,60.0,635,1,2,3,3,0,4,0,17,2,2,0,2,6,8,1928,2003,1,1,12,13,3,0.0,3,2,0,3,3,3,5,0.0,5,0.0,624.0,624.0,1,2,1,4,0,720,0.0,0.0,1,0,2,1,3,5,6,0,5,5,2005.0,2,2.0,484.0,4,4,2,106,0,0,0,0,0,3,4,4,0,5,2010,8,4,720,105900.0
209,60,3,0.0,1681,1,2,0,2,0,4,1,20,2,2,0,5,7,5,1988,1989,1,1,9,10,1,128.0,2,4,1,2,3,1,2,1065.0,5,0.0,92.0,1157.0,1,0,1,4,0,2062,1.0,0.0,2,1,3,1,3,7,6,1,2,1,1988.0,0,2.0,454.0,4,4,2,60,55,0,0,154,0,3,4,4,0,4,2007,8,4,2062,277000.0
2714,160,1,24.0,50,1,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,600.0,600.0,1,0,1,4,80,1223,0.0,0.0,2,1,2,1,2,4,6,0,5,5,2005.0,1,2.0,480.0,4,4,2,0,166,0,0,0,0,3,4,4,0,7,2006,8,4,1143,156106.800760811
2029,160,1,24.0,37,1,1,3,3,0,4,0,21,2,2,3,5,6,5,1999,1999,1,1,8,8,2,216.0,3,4,2,2,3,3,2,550.0,5,0.0,194.0,744.0,1,2,1,4,0,1549,1.0,0.0,2,1,3,1,3,6,6,0,5,5,1999.0,2,2.0,440.0,4,4,2,0,32,0,0,0,0,3,4,4,0,4,2008,8,4,1549,163753.087114229
1607,90,3,0.0,1512,1,2,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,9,10,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1958.0,1958.0,1,4,1,4,0,2048,0.0,0.0,3,0,5,2,3,9,6,0,5,0,1976.0,2,2.0,776.0,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2010,3,4,2048,208029.642652019
2408,20,3,60.0,579,1,2,3,3,0,0,0,12,2,2,0,2,5,7,1963,1963,1,1,8,8,3,0.0,3,4,1,3,3,3,0,288.0,5,0.0,765.0,1053.0,1,2,1,4,0,1053,1.0,0.0,1,0,3,1,2,6,6,0,5,0,1994.0,1,2.0,692.0,4,4,2,240,0,0,0,109,0,3,4,4,0,7,2007,8,4,1053,179714.630677039
1935,60,3,65.0,548,1,2,3,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,12,13,1,119.0,3,4,2,2,3,3,0,476.0,5,0.0,204.0,680.0,1,2,1,4,0,1470,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1995.0,0,2.0,420.0,4,4,2,192,49,0,0,0,0,3,4,4,0,10,2008,8,4,1470,181913.179121348
58,60,3,89.0,1334,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,860.0,860.0,1,0,1,4,0,1720,0.0,0.0,2,1,3,1,2,7,6,0,5,1,2004.0,1,2.0,565.0,4,4,2,0,70,0,0,0,0,3,4,4,0,8,2006,8,4,1720,196500.0
1379,160,4,21.0,25,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,1,408.0,3,4,1,3,0,3,1,309.0,5,0.0,174.0,483.0,1,4,1,4,0,987,0.0,0.0,1,1,2,1,3,5,6,0,5,5,1973.0,2,1.0,264.0,4,4,2,72,0,0,0,0,0,3,4,4,0,6,2006,8,4,987,83000.0
2130,70,4,60.0,1051,1,2,3,3,0,4,0,9,2,2,0,5,6,6,1952,1952,1,1,8,8,3,0.0,3,4,1,3,3,3,4,372.0,5,0.0,396.0,768.0,1,4,1,0,0,1536,0.0,0.0,1,1,4,1,3,7,6,0,5,5,1952.0,2,1.0,308.0,4,4,2,0,216,80,0,0,0,3,4,4,0,5,2008,0,0,1536,193850.613979055
562,20,3,77.0,988,1,2,3,3,0,4,1,11,2,2,0,2,5,5,1974,1975,1,1,6,6,3,0.0,3,4,1,2,3,0,0,1071.0,3,123.0,195.0,1389.0,1,2,1,4,0,1389,1.0,0.0,1,0,2,1,3,6,6,1,4,1,1975.0,1,2.0,418.0,4,4,2,240,38,0,0,0,0,3,4,4,0,4,2006,8,4,1389,170000.0
230,120,3,43.0,72,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,16.0,2,4,2,2,3,0,2,16.0,5,0.0,1357.0,1373.0,1,0,1,4,0,1555,0.0,0.0,2,0,2,1,2,7,6,1,4,1,2005.0,0,2.0,430.0,4,4,2,143,20,0,0,0,0,3,4,4,0,5,2009,8,4,1555,192500.0
1608,20,3,88.0,1381,1,2,0,3,0,0,0,23,2,2,0,2,7,5,2008,2008,1,1,12,13,2,60.0,2,4,2,2,3,3,2,78.0,5,0.0,1258.0,1336.0,1,0,1,4,0,1346,1.0,0.0,2,0,3,1,2,6,6,1,4,1,2008.0,0,3.0,660.0,4,4,2,100,48,0,0,0,0,3,4,4,0,5,2010,8,4,1346,181987.282510201
1841,90,3,0.0,1113,1,2,0,3,0,4,0,7,2,2,2,6,5,5,1978,1978,1,1,9,10,3,0.0,3,4,2,2,1,1,2,1152.0,5,0.0,0.0,1152.0,1,4,1,4,0,1152,2.0,0.0,2,0,2,2,3,6,6,0,5,5,1960.0,2,1.0,252.0,4,1,0,0,0,0,0,0,0,3,4,4,0,7,2009,8,4,1152,169163.980786825
832,160,1,30.0,71,1,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,600.0,600.0,1,0,1,4,80,1200,0.0,0.0,2,1,2,1,2,4,6,0,5,5,2005.0,1,2.0,480.0,4,4,2,0,166,0,0,0,0,3,4,4,0,6,2006,8,4,1120,151000.0
987,50,4,59.0,198,1,2,3,3,0,0,0,17,1,2,0,0,6,8,1910,2003,3,1,12,13,3,0.0,3,2,1,3,0,3,5,0.0,5,0.0,485.0,485.0,1,2,1,4,0,1635,0.0,0.0,1,0,2,1,2,5,6,0,5,1,1950.0,2,1.0,255.0,1,4,2,394,0,0,0,0,0,3,4,4,0,6,2006,8,4,1635,117000.0
1814,30,4,62.0,401,1,2,3,3,0,0,0,17,2,2,0,2,4,6,1920,1950,1,1,8,8,3,0.0,3,4,0,1,3,3,5,0.0,5,0.0,861.0,861.0,1,4,1,4,0,861,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1920.0,2,2.0,288.0,4,4,0,0,0,128,0,0,0,3,4,4,0,11,2009,7,4,861,167398.006470987
2723,20,3,78.0,835,1,2,3,3,0,4,0,12,1,2,0,2,6,7,1968,2004,3,1,6,6,1,203.0,3,4,1,3,3,0,0,760.0,5,0.0,216.0,976.0,1,4,1,4,0,976,1.0,0.0,1,0,2,1,2,4,6,1,1,1,1968.0,1,2.0,504.0,4,4,2,94,0,0,0,0,0,3,4,4,0,8,2006,8,0,976,170625.842699726
760,60,3,65.0,1441,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,513.0,2,4,2,2,3,0,3,56.0,0,64.0,1198.0,1318.0,1,0,1,4,0,2531,0.0,0.0,2,1,4,1,2,9,6,1,4,1,1995.0,1,3.0,752.0,4,4,2,222,98,0,0,0,0,3,4,4,0,11,2007,8,4,2531,290000.0
708,120,3,48.0,261,1,2,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,1,8,8,1,176.0,2,4,2,2,3,3,2,863.0,5,0.0,461.0,1324.0,1,0,1,4,0,1324,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2006.0,0,2.0,550.0,4,4,2,192,38,0,0,0,0,3,4,4,0,12,2009,8,4,1324,254000.0
425,20,3,72.0,751,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,4,1,2,3,3,3,616.0,5,0.0,580.0,1196.0,1,2,1,0,0,1196,1.0,0.0,1,0,2,1,3,6,6,1,2,1,1956.0,1,1.0,297.0,4,4,2,0,44,0,0,0,0,3,4,4,0,5,2008,8,4,1196,139000.0
70,50,3,81.0,1747,1,2,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,3,0.0,2,4,1,3,3,3,1,603.0,5,0.0,701.0,1304.0,2,4,1,4,0,2287,0.0,0.0,2,0,3,1,3,7,6,1,4,1,1953.0,0,2.0,667.0,4,4,2,0,21,114,0,0,0,3,4,4,0,7,2006,8,4,2287,225000.0
719,60,3,96.0,1111,1,2,3,3,0,4,0,15,2,2,0,5,7,5,1993,1994,3,1,13,7,1,651.0,2,4,2,2,3,1,2,1173.0,5,0.0,138.0,1311.0,1,0,1,4,0,2418,1.0,0.0,2,1,3,1,2,9,6,1,4,1,1993.0,1,3.0,983.0,4,4,2,250,154,216,0,0,0,3,4,4,0,8,2008,8,4,2418,341000.0
2435,20,3,80.0,517,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1960,1960,3,1,3,3,3,0.0,3,4,1,3,3,3,1,1098.0,4,154.0,125.0,1377.0,1,4,1,4,0,1377,1.0,0.0,1,0,3,1,3,6,6,2,4,1,1965.0,2,1.0,351.0,4,4,2,0,0,0,0,0,0,3,2,4,0,11,2007,8,4,1377,183642.191304235
2141,85,3,0.0,455,1,2,0,3,0,1,0,19,2,2,0,6,6,8,1978,1978,1,1,6,6,0,40.0,3,4,1,2,3,1,0,450.0,5,0.0,0.0,450.0,1,0,1,4,0,1034,0.0,1.0,1,0,3,1,3,6,6,1,3,2,1978.0,0,2.0,504.0,4,4,2,311,0,0,0,0,0,3,1,4,0,5,2008,8,4,1034,175530.651633287
765,120,3,30.0,882,1,2,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,3,0.0,2,2,2,2,1,0,3,437.0,2,1057.0,0.0,1494.0,1,0,1,4,0,1494,1.0,0.0,1,1,2,1,0,6,6,1,2,1,1995.0,0,2.0,481.0,4,4,2,0,30,0,0,216,0,3,4,4,0,4,2006,8,4,1494,270000.0
1101,30,3,60.0,608,1,2,3,0,0,4,0,18,2,2,0,2,2,5,1920,1950,1,1,13,14,3,0.0,3,4,1,3,0,3,4,290.0,5,0.0,0.0,290.0,1,4,0,1,0,438,0.0,0.0,1,0,1,1,1,3,6,0,5,5,1930.0,2,1.0,246.0,4,4,0,0,0,0,0,0,0,3,4,4,0,1,2009,8,4,438,60000.0
